Model Name,Latitude,Longitude,Altitude,Vx,Vy,Py,Px,Vx_largura,Vy_altura,ID
ARGO_PARNAIBAIII_V3::BRAVO::BUSIP31,-3.1225463893710868,-41.764852640422006,76.0,"[(-3.12255109227112, -41.76485915310479), (-3.122541686471053, -41.764846127739226)]","[(-3.12255109227112, -41.76485915310479), (-3.122541686471053, -41.764846127739226)]",72.64786,-35.08454,1.447815,1.0470428,b_argo_parnaibaiii_v3_busip31
ARGO_PARNAIBAIII_V3::BRAVO::BUSIP30,-3.122635828090086,-41.76485248674576,76.0,"[(-3.1226405309901195, -41.76485899942854), (-3.1226311251900523, -41.76484597406298)]","[(-3.1226405309901195, -41.76485899942854), (-3.1226311251900523, -41.76484597406298)]",62.69165,-35.06746,1.447815,1.0470428,b_argo_parnaibaiii_v3_busip30
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::BUSIP3,-3.1232336549335007,-41.76492682934541,77.0,"[(-3.123238357833534, -41.76493334202819), (-3.123228952033467, -41.76492031666264)]","[(-3.123238357833534, -41.76493334202819), (-3.123228952033467, -41.76492031666264)]",-3.85775,-43.3309,1.447815,1.0470428,cd_argo_parnaibaiii_v3_busip3
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::BUSIP29,-3.1227248087459576,-41.76485233379036,76.0,"[(-3.1227295116459914, -41.76485884647314), (-3.1227201058459237, -41.764845821107585)]","[(-3.1227295116459914, -41.76485884647314), (-3.1227201058459237, -41.764845821107585)]",52.78642,-35.05046,1.447815,1.0470428,cd_argo_parnaibaiii_v3_busip29
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::BUSIP28,-3.122771072642099,-41.764852254292,76.0,"[(-3.1227757755421326, -41.764858766974776), (-3.1227663697420653, -41.764845741609214)]","[(-3.1227757755421326, -41.764858766974776), (-3.1227663697420653, -41.764845741609214)]",47.63638,-35.04162,1.447815,1.0470428,cd_argo_parnaibaiii_v3_busip28
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::BUSIP27,-3.12281364026646,-41.76485178077631,76.0,"[(-3.122818343166494, -41.76485829345909), (-3.1228089373664267, -41.76484526809353)]","[(-3.122818343166494, -41.76485829345909), (-3.1228089373664267, -41.76484526809353)]",42.8978,-34.98899,1.447815,1.0470428,cd_argo_parnaibaiii_v3_busip27
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::BUSIP26,-3.12285326024256,-41.76485171267409,76.0,"[(-3.122857963142594, -41.76485822535687), (-3.1228485573425266, -41.764845199991306)]","[(-3.122857963142594, -41.76485822535687), (-3.1228485573425266, -41.764845199991306)]",38.48735,-34.98142,1.447815,1.0470428,cd_argo_parnaibaiii_v3_busip26
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::BUSIP25,-3.12289473152436,-41.76485184159768,76.0,"[(-3.122899434424393, -41.764858354280456), (-3.1228900286243255, -41.7648453289149)]","[(-3.122899434424393, -41.764858354280456), (-3.1228900286243255, -41.7648453289149)]",33.87082,-34.99575,1.447815,1.0470428,cd_argo_parnaibaiii_v3_busip25
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::BUSIP24,-3.1229353447302466,-41.76485197189432,76.0,"[(-3.12294004763028, -41.764858484577104), (-3.1229306418302127, -41.76484545921154)]","[(-3.12294004763028, -41.764858484577104), (-3.1229306418302127, -41.76484545921154)]",29.3498,-35.01023,1.447815,1.0470428,cd_argo_parnaibaiii_v3_busip24
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::BUSIP23,-3.122980364656193,-41.76485189452415,77.0,"[(-3.1229850675562263, -41.76485840720693), (-3.122975661756159, -41.76484538184137)]","[(-3.1229850675562263, -41.76485840720693), (-3.122975661756159, -41.76484538184137)]",24.33823,-19.1808,1.447815,1.0470428,cd_argo_parnaibaiii_v3_busip23
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::BUSIP22,-3.123022616790499,-41.76485202207472,77.0,"[(-3.1230273196905327, -41.7648585347575), (-3.123017913890465, -41.76484550939194)]","[(-3.1230273196905327, -41.7648585347575), (-3.123017913890465, -41.76484550939194)]",19.63478,-35.01581,1.447815,1.0470428,cd_argo_parnaibaiii_v3_busip22
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::BUSIP21,-3.1230643886900165,-41.76485175011585,77.0,"[(-3.1230690915900503, -41.76485826279863), (-3.1230596857899826, -41.76484523743307)]","[(-3.1230690915900503, -41.76485826279863), (-3.1230596857899826, -41.76484523743307)]",14.98478,-34.98558,1.447815,1.0470428,cd_argo_parnaibaiii_v3_busip21
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::BUSIP20,-3.1231059596578565,-41.764851345067264,77.0,"[(-3.1231106625578904, -41.764857857750044), (-3.123101256757823, -41.76484483238448)]","[(-3.1231106625578904, -41.764857857750044), (-3.123101256757823, -41.76484483238448)]",10.35714,-34.94056,1.447815,1.0470428,cd_argo_parnaibaiii_v3_busip20
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::BUSIP2,-3.123282217838696,-41.76492674586528,77.0,"[(-3.12328692073873, -41.76493325854805), (-3.1232775149386627, -41.764920233182494)]","[(-3.12328692073873, -41.76493325854805), (-3.1232775149386627, -41.764920233182494)]",-9.26371,-43.32162,1.447815,1.0470428,cd_argo_parnaibaiii_v3_busip2
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::BUSIP19,-3.123143837952372,-41.76485144674261,77.0,"[(-3.123148540852406, -41.764857959425385), (-3.1231391350523388, -41.76484493405982)]","[(-3.123148540852406, -41.764857959425385), (-3.1231391350523388, -41.76484493405982)]",6.14058,-34.95186,1.447815,1.0470428,cd_argo_parnaibaiii_v3_busip19
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::BUSIP18,-3.123191306123274,-41.76485136515037,77.0,"[(-3.123196009023308, -41.76485787783315), (-3.1231866032232407, -41.76484485246759)]","[(-3.123196009023308, -41.76485787783315), (-3.1231866032232407, -41.76484485246759)]",0.85647,-34.94279,1.447815,1.0470428,cd_argo_parnaibaiii_v3_busip18
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::BUSIP17,-3.123230561299532,-41.76485196493387,77.0,"[(-3.123235264199566, -41.76485847761665), (-3.1232258583994987, -41.76484545225109)]","[(-3.123235264199566, -41.76485847761665), (-3.1232258583994987, -41.76484545225109)]",-3.51337,-35.00946,1.447815,1.0470428,cd_argo_parnaibaiii_v3_busip17
ARGO_PARNAIBAIII_V3::ECHO_FOX::BUSIP16,-3.123332979455512,-41.76485195566849,77.0,"[(-3.123337682355545, -41.764858468351264), (-3.123328276555478, -41.76484544298571)]","[(-3.123337682355545, -41.764858468351264), (-3.123328276555478, -41.76484544298571)]",-14.91444,-35.00843,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip16
ARGO_PARNAIBAIII_V3::BRAVO::BUSIP15,-3.1225469294626285,-41.76492800980684,76.0,"[(-3.1225516323626623, -41.76493452248961), (-3.122542226562595, -41.76492149712406)]","[(-3.1225516323626623, -41.76493452248961), (-3.122542226562595, -41.76492149712406)]",72.58774,-43.46211,1.447815,1.0470428,b_argo_parnaibaiii_v3_busip15
ARGO_PARNAIBAIII_V3::BRAVO::BUSIP14,-3.1226362563987355,-41.76492785623358,76.0,"[(-3.1226409592987694, -41.76493436891636), (-3.1226315534987017, -41.7649213435508)]","[(-3.1226409592987694, -41.76493436891636), (-3.1226315534987017, -41.7649213435508)]",62.64397,-43.44504,1.447815,1.0470428,b_argo_parnaibaiii_v3_busip14
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::BUSIP12,-3.1228122666500933,-41.764927553686704,76.0,"[(-3.1228169695501267, -41.764934066369484), (-3.1228075637500594, -41.76492104100392)]","[(-3.1228169695501267, -41.764934066369484), (-3.1228075637500594, -41.76492104100392)]",43.05071,-43.41141,1.447815,1.0470428,cd_argo_parnaibaiii_v3_busip12
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::BUSIP11,-3.1228535190607865,-41.76492748276977,76.0,"[(-3.1228582219608203, -41.76493399545255), (-3.122848816160753, -41.764920970087)]","[(-3.1228582219608203, -41.76493399545255), (-3.122848816160753, -41.764920970087)]",38.45854,-43.40353,1.447815,1.0470428,cd_argo_parnaibaiii_v3_busip11
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::BUSIP10,-3.122899080287336,-41.76492740443849,76.0,"[(-3.12290378318737, -41.76493391712127), (-3.122894377387303, -41.76492089175571)]","[(-3.12290378318737, -41.76493391712127), (-3.122894377387303, -41.76492089175571)]",33.38672,-43.39482,1.447815,1.0470428,cd_argo_parnaibaiii_v3_busip10
ARGO_PARNAIBAIII_V3::ECHO_FOX::BUSIP1,-3.1233331251883056,-41.76492665840333,77.0,"[(-3.1233378280883395, -41.76493317108611), (-3.1233284222882722, -41.76492014572056)]","[(-3.1233378280883395, -41.76493317108611), (-3.1233284222882722, -41.76492014572056)]",-14.93066,-43.3119,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip1
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::BUSCSB9,-3.1228120338904404,-41.76500196079625,76.0,"[(-3.1228169730361874, -41.76500898305001), (-3.122807094744693, -41.76499493854248)]","[(-3.1228169730361874, -41.76500898305001), (-3.122807094744693, -41.76499493854248)]",43.07662,-51.68202,1.5610962,1.09964,cd_argo_parnaibaiii_v3_buscsb9
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::BUSCSB8,-3.1228933106078123,-41.76500182115921,76.0,"[(-3.12289824975356, -41.76500884341298), (-3.1228883714620648, -41.76499479890544)]","[(-3.12289824975356, -41.76500884341298), (-3.1228883714620648, -41.76499479890544)]",34.02899,-51.6665,1.5610962,1.09964,cd_argo_parnaibaiii_v3_buscsb8
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::BUSCSB7,-3.122934375160193,-41.76500175058553,76.0,"[(-3.1229393143059405, -41.7650087728393), (-3.1229294360144455, -41.764994728331764)]","[(-3.1229393143059405, -41.7650087728393), (-3.1229294360144455, -41.764994728331764)]",29.45773,-51.65866,1.5610962,1.09964,cd_argo_parnaibaiii_v3_buscsb7
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::BUSCSB6,-3.1229788396156324,-41.76500167410784,77.0,"[(-3.12298377876138, -41.76500869636161), (-3.122973900469885, -41.764994651854074)]","[(-3.12298377876138, -41.76500869636161), (-3.122973900469885, -41.764994651854074)]",24.508,-51.65015,1.5610962,1.09964,cd_argo_parnaibaiii_v3_buscsb6
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::BUSCSB5,-3.1230639331602075,-41.76500152781164,77.0,"[(-3.123068872305955, -41.76500855006541), (-3.12305899401446, -41.76499450555787)]","[(-3.123068872305955, -41.76500855006541), (-3.12305899401446, -41.76499450555787)]",15.03548,-51.63389,1.5610962,1.09964,cd_argo_parnaibaiii_v3_buscsb5
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::BUSCSB4,-3.123145537567312,-41.7650013876254,77.0,"[(-3.1231504767130596, -41.765008409879165), (-3.123140598421565, -41.76499436537163)]","[(-3.1231504767130596, -41.765008409879165), (-3.123140598421565, -41.76499436537163)]",5.95138,-51.61831,1.5610962,1.09964,cd_argo_parnaibaiii_v3_buscsb4
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::BUSCSB3,-3.1231908368305508,-41.76500130970603,77.0,"[(-3.1231957759762983, -41.7650083319598), (-3.1231858976848033, -41.76499428745226)]","[(-3.1231957759762983, -41.7650083319598), (-3.1231858976848033, -41.76499428745226)]",0.90871,-51.60965,1.5610962,1.09964,cd_argo_parnaibaiii_v3_buscsb3
ARGO_PARNAIBAIII_V3::BRAVO::BUSCSB25,-3.1226317174707603,-41.76397931505803,76.0,"[(-3.122636656616508, -41.7639863373118), (-3.122626778325013, -41.76397229280426)]","[(-3.122636656616508, -41.7639863373118), (-3.122626778325013, -41.76397229280426)]",63.14924,61.98863,1.5610962,1.09964,b_argo_parnaibaiii_v3_buscsb25
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::BUSCSB24,-3.122723818212643,-41.763979156747816,76.0,"[(-3.1227287573583906, -41.763986179001584), (-3.1227188790668956, -41.763972134494054)]","[(-3.1227287573583906, -41.763986179001584), (-3.1227188790668956, -41.763972134494054)]",52.89669,62.00623,1.5610962,1.09964,cd_argo_parnaibaiii_v3_buscsb24
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::BUSCSB23,-3.1227705142651474,-41.76397907642565,76.0,"[(-3.122775453410895, -41.76398609867942), (-3.1227655751194003, -41.76397205417188)]","[(-3.122775453410895, -41.76398609867942), (-3.1227655751194003, -41.76397205417188)]",47.69854,62.01516,1.5610962,1.09964,cd_argo_parnaibaiii_v3_buscsb23
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::BUSCSB22,-3.1228101690920145,-41.76397900818614,76.0,"[(-3.122815108237762, -41.7639860304399), (-3.122805229946267, -41.76397198593237)]","[(-3.122815108237762, -41.7639860304399), (-3.122805229946267, -41.76397198593237)]",43.28421,62.02274,1.5610962,1.09964,cd_argo_parnaibaiii_v3_buscsb22
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::BUSCSB20,-3.1228520458009097,-41.7639789363767,76.0,"[(-3.1228569849466568, -41.76398595863047), (-3.122847106655162, -41.76397191412293)]","[(-3.1228569849466568, -41.76398595863047), (-3.122847106655162, -41.76397191412293)]",38.62254,62.03073,1.5610962,1.09964,cd_argo_parnaibaiii_v3_buscsb20
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::BUSCSB2,-3.1232334864331617,-41.765001236454935,77.0,"[(-3.123238425578909, -41.765008258708704), (-3.123228547287414, -41.76499421420117)]","[(-3.123238425578909, -41.765008258708704), (-3.123228547287414, -41.76499421420117)]",-3.83899,-51.60151,1.5610962,1.09964,cd_argo_parnaibaiii_v3_buscsb2
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::BUSCSB19,-3.122891557660815,-41.76397886827451,76.0,"[(-3.1228964968065624, -41.76398589052828), (-3.1228866185150674, -41.763971846020745)]","[(-3.1228964968065624, -41.76398589052828), (-3.1228866185150674, -41.763971846020745)]",34.22413,62.0383,1.5610962,1.09964,cd_argo_parnaibaiii_v3_buscsb19
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::BUSCSB18,-3.1229326221446594,-41.76397879770084,76.0,"[(-3.122937561290407, -41.763985819954605), (-3.122927682998912, -41.76397177544707)]","[(-3.122937561290407, -41.763985819954605), (-3.122927682998912, -41.76397177544707)]",29.65288,62.04614,1.5610962,1.09964,cd_argo_parnaibaiii_v3_buscsb18
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::BUSCSB17,-3.1229770865658306,-41.76397872136042,77.0,"[(-3.122982025711578, -41.76398574361419), (-3.122972147420083, -41.763971699106655)]","[(-3.122982025711578, -41.76398574361419), (-3.122972147420083, -41.763971699106655)]",24.70315,62.05463,1.5610962,1.09964,cd_argo_parnaibaiii_v3_buscsb17
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::BUSCSB16,-3.1230621801104057,-41.76397857513286,77.0,"[(-3.123067119256153, -41.76398559738663), (-3.123057240964658, -41.76397155287909)]","[(-3.123067119256153, -41.76398559738663), (-3.123057240964658, -41.76397155287909)]",15.23063,62.07088,1.5610962,1.09964,cd_argo_parnaibaiii_v3_buscsb16
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::BUSCSB15,-3.1231437845175107,-41.76397843480934,77.0,"[(-3.1231487236632582, -41.76398545706311), (-3.1231388453717632, -41.76397141255557)]","[(-3.1231487236632582, -41.76398545706311), (-3.1231388453717632, -41.76397141255557)]",6.14652,62.08648,1.5610962,1.09964,cd_argo_parnaibaiii_v3_buscsb15
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::BUSCSB14.003,-3.1232309577567547,-41.763978285011895,77.0,"[(-3.1232358969025023, -41.76398530726566), (-3.1232260186110072, -41.763971262758126)]","[(-3.1232358969025023, -41.76398530726566), (-3.1232260186110072, -41.763971262758126)]",-3.5575,62.10313,1.5610962,1.09964,cd_argo_parnaibaiii_v3_buscsb14.003
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::BUSCSB14,-3.1231900235777688,-41.763978355310975,77.0,"[(-3.1231949627235163, -41.763985377564744), (-3.1231850844320213, -41.76397133305721)]","[(-3.1231949627235163, -41.763985377564744), (-3.1231850844320213, -41.76397133305721)]",0.99924,62.09531,1.5610962,1.09964,cd_argo_parnaibaiii_v3_buscsb14
ARGO_PARNAIBAIII_V3::ECHO_FOX::BUSCSB13,-3.123331869068924,-41.76397811173564,77.0,"[(-3.1233368082146717, -41.76398513398941), (-3.123326929923177, -41.76397108948187)]","[(-3.1233368082146717, -41.76398513398941), (-3.123326929923177, -41.76397108948187)]",-14.79083,62.12239,1.5610962,1.09964,ef_argo_parnaibaiii_v3_buscsb13
ARGO_PARNAIBAIII_V3::BRAVO::BUSCSB12,-3.122545519898467,-41.76500241890727,76.0,"[(-3.1225504590442146, -41.76500944116104), (-3.1225405807527196, -41.764995396653504)]","[(-3.1225504590442146, -41.76500944116104), (-3.1225405807527196, -41.764995396653504)]",72.74465,-51.73294,1.5610962,1.09964,b_argo_parnaibaiii_v3_buscsb12
ARGO_PARNAIBAIII_V3::BRAVO::BUSCSB11,-3.12263546359377,-41.76500226430424,76.0,"[(-3.1226404027395174, -41.765009286558005), (-3.1226305244480224, -41.764995242050475)]","[(-3.1226404027395174, -41.765009286558005), (-3.1226305244480224, -41.764995242050475)]",62.73222,-51.71576,1.5610962,1.09964,b_argo_parnaibaiii_v3_buscsb11
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::BUSCSB10,-3.12272536548186,-41.76500210976986,76.0,"[(-3.1227303046276074, -41.76500913202363), (-3.1227204263361124, -41.76499508751609)]","[(-3.1227303046276074, -41.76500913202363), (-3.1227204263361124, -41.76499508751609)]",52.72445,-51.69858,1.5610962,1.09964,cd_argo_parnaibaiii_v3_buscsb10
ARGO_PARNAIBAIII_V3::ECHO_FOX::BUSCSB1,-3.123336011203905,-41.76500106029534,77.0,"[(-3.1233409503496525, -41.76500808254911), (-3.1233310720581575, -41.76499403804157)]","[(-3.1233409503496525, -41.76500808254911), (-3.1233310720581575, -41.76499403804157)]",-15.25193,-51.58193,1.5610962,1.09964,ef_argo_parnaibaiii_v3_buscsb1
ARGO_PARNAIBAIII_V3::BRAVO::TC6,-3.1222585452517264,-41.76437547275384,76.0,"[(-3.1222648715058288, -41.764383180224876), (-3.122252218997624, -41.76436776528279)]","[(-3.1222648715058288, -41.764383180224876), (-3.122252218997624, -41.76436776528279)]",104.69034,17.95432,1.7134248,1.4084626,b_argo_parnaibaiii_v3_tc6
ARGO_PARNAIBAIII_V3::BRAVO::TC5,-3.122326097003762,-41.764375356629934,76.0,"[(-3.122332423257865, -41.764383064100976), (-3.1223197707496597, -41.76436764915889)]","[(-3.122332423257865, -41.764383064100976), (-3.1223197707496597, -41.76436764915889)]",97.17055,17.96723,1.7134248,1.4084626,b_argo_parnaibaiii_v3_tc5
ARGO_PARNAIBAIII_V3::BRAVO::TC4,-3.122392155552931,-41.76437524311478,76.0,"[(-3.1223984818070334, -41.76438295058582), (-3.1223858292988282, -41.764367535643736)]","[(-3.1223984818070334, -41.76438295058582), (-3.1223858292988282, -41.764367535643736)]",89.81699,17.97984,1.7134248,1.4084626,b_argo_parnaibaiii_v3_tc4
ARGO_PARNAIBAIII_V3::BRAVO::TC3,-3.122259095978156,-41.76469686636701,76.0,"[(-3.1222654222322586, -41.76470457383805), (-3.122252769724054, -41.76468915889597)]","[(-3.1222654222322586, -41.76470457383805), (-3.122252769724054, -41.76468915889597)]",104.62903,-17.76971,1.7134248,1.4084626,b_argo_parnaibaiii_v3_tc3
ARGO_PARNAIBAIII_V3::BRAVO::TC2,-3.1223261179437065,-41.76469675115274,76.0,"[(-3.122332444197809, -41.76470445862378), (-3.122319791689604, -41.7646890436817)]","[(-3.122332444197809, -41.76470445862378), (-3.122319791689604, -41.7646890436817)]",97.16822,-17.7569,1.7134248,1.4084626,b_argo_parnaibaiii_v3_tc2
ARGO_PARNAIBAIII_V3::BRAVO::TC1,-3.122392832317827,-41.76469663648768,76.0,"[(-3.12239915857193, -41.764704343958726), (-3.122386506063725, -41.764688929016636)]","[(-3.12239915857193, -41.764704343958726), (-3.122386506063725, -41.764688929016636)]",89.74166,-17.74415,1.7134248,1.4084626,b_argo_parnaibaiii_v3_tc1
ARGO_PARNAIBAIII_V3::BRAVO::SECV6,-3.1222579707589704,-41.76452259973901,72.0,"[(-3.122262909904718, -41.76453239693818), (-3.1222530316132233, -41.76451280253984)]","[(-3.122262909904718, -41.76453239693818), (-3.1222530316132233, -41.76451280253984)]",104.75429,1.60064,2.177986,1.09964,b_argo_parnaibaiii_v3_secv6
ARGO_PARNAIBAIII_V3::BRAVO::SECV5,-3.1223263246612043,-41.76452248225924,72.0,"[(-3.1223312638069514, -41.76453227945841), (-3.122321385515457, -41.76451268506007)]","[(-3.1223312638069514, -41.76453227945841), (-3.122321385515457, -41.76451268506007)]",97.14521,1.6137,2.177986,1.09964,b_argo_parnaibaiii_v3_secv5
ARGO_PARNAIBAIII_V3::BRAVO::SECV4,-3.122394678494901,-41.76452236477947,72.0,"[(-3.1223996176406486, -41.764532161978636), (-3.122389739349154, -41.7645125675803)]","[(-3.1223996176406486, -41.764532161978636), (-3.122389739349154, -41.7645125675803)]",89.53614,1.62676,2.177986,1.09964,b_argo_parnaibaiii_v3_secv4
ARGO_PARNAIBAIII_V3::BRAVO::SECV3,-3.122258980355532,-41.76511174807455,72.0,"[(-3.122263919501279, -41.76512154527372), (-3.1222540412097843, -41.76510195087538)]","[(-3.122263919501279, -41.76512154527372), (-3.1222540412097843, -41.76510195087538)]",104.6419,-63.88526,2.177986,1.09964,b_argo_parnaibaiii_v3_secv3
ARGO_PARNAIBAIII_V3::BRAVO::SECV2,-3.1223273342577653,-41.7651116305433,72.0,"[(-3.122332273403513, -41.76512142774247), (-3.122322395112018, -41.76510183334413)]","[(-3.122332273403513, -41.76512142774247), (-3.122322395112018, -41.76510183334413)]",97.03282,-63.8722,2.177986,1.09964,b_argo_parnaibaiii_v3_secv2
ARGO_PARNAIBAIII_V3::BRAVO::SECV1,-3.122395688228535,-41.76511151314933,72.0,"[(-3.1224006273742826, -41.7651213103485), (-3.1223907490827876, -41.76510171595016)]","[(-3.1224006273742826, -41.7651213103485), (-3.1223907490827876, -41.76510171595016)]",89.42374,-63.85915,2.177986,1.09964,b_argo_parnaibaiii_v3_secv1
ARGO_PARNAIBAIII_V3::BRAVO::SECH6,-3.1222571963670465,-41.76431570874744,72.0,"[(-3.122261959647692, -41.76434543107677), (-3.1222524330864005, -41.764285986418116)]","[(-3.122261959647692, -41.76434543107677), (-3.1222524330864005, -41.764285986418116)]",104.84049,24.5973,6.607482,1.0604858,b_argo_parnaibaiii_v3_sech6
ARGO_PARNAIBAIII_V3::BRAVO::SECH5,-3.1223252151947483,-41.76431559183405,72.0,"[(-3.122329978475394, -41.76434531416338), (-3.122320451914103, -41.76428586950472)]","[(-3.122329978475394, -41.76434531416338), (-3.122320451914103, -41.76428586950472)]",97.26872,24.61029,6.607482,1.0604858,b_argo_parnaibaiii_v3_sech5
ARGO_PARNAIBAIII_V3::BRAVO::SECH4,-3.1223917264954726,-41.76431547756372,72.0,"[(-3.1223964897761185, -41.76434519989305), (-3.1223869632148267, -41.7642857552344)]","[(-3.1223964897761185, -41.76434519989305), (-3.1223869632148267, -41.7642857552344)]",89.86475,24.62299,6.607482,1.0604858,b_argo_parnaibaiii_v3_sech4
ARGO_PARNAIBAIII_V3::BRAVO::SECH3,-3.1222585658298545,-41.76463822922211,72.0,"[(-3.1222633291105, -41.76466795155144), (-3.1222538025492086, -41.764608506892785)]","[(-3.1222633291105, -41.76466795155144), (-3.1222538025492086, -41.764608506892785)]",104.68805,-11.25198,6.607482,1.0604858,b_argo_parnaibaiii_v3_sech3
ARGO_PARNAIBAIII_V3::BRAVO::SECH2,-3.122326584520484,-41.76463811231729,72.0,"[(-3.122331347801129, -41.76466783464662), (-3.122321821239838, -41.76460838998796)]","[(-3.122331347801129, -41.76466783464662), (-3.122321821239838, -41.76460838998796)]",97.11628,-11.23899,6.607482,1.0604858,b_argo_parnaibaiii_v3_sech2
ARGO_PARNAIBAIII_V3::BRAVO::SECH1,-3.122393095821208,-41.76463799799549,72.0,"[(-3.1223978591018535, -41.76466772032482), (-3.122388332540562, -41.76460827566616)]","[(-3.1223978591018535, -41.76466772032482), (-3.122388332540562, -41.76460827566616)]",89.71232,-11.22628,6.607482,1.0604858,b_argo_parnaibaiii_v3_sech1
ARGO_PARNAIBAIII_V3::BRAVO::IP6,-3.122259689795009,-41.76517012194837,72.0,"[(-3.122264392695042, -41.765176634631146), (-3.122254986894975, -41.76516360926559)]","[(-3.122264392695042, -41.765176634631146), (-3.122254986894975, -41.76516360926559)]",104.56293,-70.37372,1.447815,1.0470428,b_argo_parnaibaiii_v3_ip6
ARGO_PARNAIBAIII_V3::BRAVO::IP5,-3.1223272384629057,-41.76517000585879,72.0,"[(-3.1223319413629396, -41.765176518541566), (-3.1223225355628723, -41.76516349317601)]","[(-3.1223319413629396, -41.765176518541566), (-3.1223225355628723, -41.76516349317601)]",97.04349,-70.36082,1.447815,1.0470428,b_argo_parnaibaiii_v3_ip5
ARGO_PARNAIBAIII_V3::BRAVO::IP4,-3.122395580782485,-41.76516988832754,72.0,"[(-3.1224002836825187, -41.76517640101032), (-3.1223908778824514, -41.76516337564476)]","[(-3.1224002836825187, -41.76517640101032), (-3.1223908778824514, -41.76516337564476)]",89.4357,-70.34775,1.447815,1.0470428,b_argo_parnaibaiii_v3_ip4
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::IP1,-3.1231748716271546,-41.765168548938014,77.0,"[(-3.1231795745271884, -41.765175061620795), (-3.123170168727121, -41.76516203625524)]","[(-3.1231795745271884, -41.765175061620795), (-3.123170168727121, -41.76516203625524)]",2.68594,-70.19888,1.447815,1.0470428,cd_argo_parnaibaiii_v3_ip1
ARGO_PARNAIBAIII_V3::BRAVO::ESTRUTURA256,-3.1223196056371423,-41.76371879241591,72.0,"[(-3.1223312838035815, -41.76374344301121), (-3.122307927470703, -41.76369414182061)]","[(-3.1223312838035815, -41.76374344301121), (-3.122307927470703, -41.76369414182061)]",97.89316,90.94664,5.48,2.6,b_argo_parnaibaiii_v3_estrutura256
ARGO_PARNAIBAIII_V3::BRAVO::ESTRUTURA234,-3.1223255644541865,-41.764519094698834,72.0,"[(-3.1223372426206257, -41.764543745294134), (-3.122313886287747, -41.76449444410353)]","[(-3.1223372426206257, -41.764543745294134), (-3.122313886287747, -41.76449444410353)]",97.22984,1.99024,5.48,2.6,b_argo_parnaibaiii_v3_estrutura234
ARGO_PARNAIBAIII_V3::BRAVO::ESTRUTURA212,-3.122326581591193,-41.76511265648117,72.0,"[(-3.122338259757633, -41.76513730707647), (-3.122314903424754, -41.76508800588587)]","[(-3.122338259757633, -41.76513730707647), (-3.122314903424754, -41.76508800588587)]",97.11661,-63.98623,5.48,2.6,b_argo_parnaibaiii_v3_estrutura212
